OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Last logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles,Tags,Notes
Windows,Online,Mag_Rao,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Mag_Rao,ethan,2023/11/08 09:48:20 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.121.79,192.168.1.20,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,6PYBQL3,Latitude 5330,Dell Inc.,未指定,2022/07/12 10:35:45 PM,UTC +08:00,N/A,2023/11/02 05:11:04 PM,The process C:\Windows\System32\RuntimeBroker.exe (MAG_RAO) has initiated the 電源關閉 of computer MAG_RAO on behalf of user OTSUKATW\Mag_Rao for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,13,1600,54.28,4275,7876,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:61.2,C:180.2,otsuka_no_fw,,
Windows,Online,DELL-Tyron,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Tyron_Lee,ethan,2023/11/08 09:49:00 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,61.216.145.10,192.168.6.66,192.168.1.10,otsukatw.corp,Latitude 7430,12th Gen Intel(R) Core(TM) i5-1245U,2X6ZKN3,Latitude 7430,Dell Inc.,未指定,2022/06/24 11:17:27 AM,UTC +08:00,N/A,2023/10/24 02:04:27 PM,The process C:\Windows\System32\RuntimeBroker.exe (DELL-TYRON) has initiated the 電源關閉 of computer DELL-TYRON on behalf of user OTSUKATW\Tyron_Lee for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,13,1600,29.68,4692,15811,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:345.7|D:348.2|E:0,C:153.6|D:105.7|E:0,otsuka_no_fw,,
Windows,Online,Yvonne-5410,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Yvonne_Chen,ethan,2023/11/08 09:45:51 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.121.54,192.168.1.10,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,F5RPLL3,Latitude 5330,Dell Inc.,未指定,2022/06/08 02:49:47 PM,UTC +08:00,N/A,2023/10/31 05:48:45 PM,The process C:\Windows\system32\winlogon.exe (YVONNE-5410) has initiated the 關機 of computer YVONNE-5410 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,58,1600,60.27,4747,7876,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:58.3,C:182.8,otsuka_no_fw,,
Windows,Online,Winny-5330,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Winny_Yang,ethan,2023/11/08 09:47:52 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.121.89,192.168.1.20,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,D5RPLL3,Latitude 5330,Dell Inc.,未指定,2022/06/02 02:57:23 PM,UTC +08:00,N/A,2023/11/01 01:50:28 PM,The process C:\Windows\System32\RuntimeBroker.exe (WINNY-5330) has initiated the 重新啟動 of computer WINNY-5330 on behalf of user OTSUKATW\Winny_Yang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,21,1600,52.81,4159,7876,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:55.2,C:185.9,otsuka_no_fw,,
Windows,Online,Roger_Yen,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Roger_Yen,ethan,2023/11/08 09:38:44 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,61.216.145.10,192.168.5.73,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,G194YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/05/31 11:35:50 AM,UTC +08:00,N/A,2023/11/08 08:37:41 AM,‎2023/‎11/‎7 上 下午 04:49:54 的系統上次發生意外的關機。.,6,2208,47.63,3751,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:50.9,C:190.5,otsuka_no_fw,,
Windows,Offline,Wayne_Lin,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,N/A,ethan,2023/11/07 09:28:22 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.1.46265.23030,61.221.251.208,192.168.0.103,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,7294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/05/16 04:07:08 PM,UTC +08:00,N/A,2023/11/07 10:47:00 AM,The previous system shutdown at 下午 09:35:00 on ‎2023/‎11/‎6 was unexpected.,14,2208,39.37,3100,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:130.9,C:110.5,otsuka_no_fw,,
Windows,Offline,LIllian,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Lillian,ethan,2023/11/07 04:52:09 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.1.46265.23030,42.71.97.140,"10.30.30.10,172.20.10.6",192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/04/11 08:40:33 PM,UTC +08:00,N/A,2023/10/22 04:21:36 PM,The process C:\Windows\System32\RuntimeBroker.exe (LILLIAN) has initiated the 電源關閉 of computer LILLIAN on behalf of user OTSUKATW\Lillian for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,16,2208,47.73,3759,7875,"Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:147.7,C:95.6,otsuka_no_fw,,
Windows,Offline,KarenYeh-5310-1,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Karen_Yeh,ethan,2023/11/07 10:32:23 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,118.169.15.93,192.168.0.161,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,F194YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/04/06 11:22:37 AM,UTC +08:00,N/A,2023/10/31 10:32:59 AM,The previous system shutdown at 上午 10:24:47 on ‎2023/‎10/‎31 was unexpected.,31,2208,45.92,3616,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:135.1,C:106.3,otsuka_no_fw,,
Windows,Offline,Vincent_Chen,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Vincent_Chen,ethan,2023/11/06 03:25:40 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,101.10.114.17,192.168.104.106,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,D294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/03/16 11:10:13 AM,UTC +08:00,N/A,2023/10/27 10:45:19 AM,The process C:\WINDOWS\system32\winlogon.exe (VINCENT_CHEN) has initiated the 關機 of computer VINCENT_CHEN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,6,2208,46.76,3682,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:126.1,C:117.1,otsuka_no_fw,,
Windows,Online,Ray_Huang,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Ray_Huang,ethan,2023/11/08 09:43:01 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,61.216.145.10,192.168.5.87,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,3494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/03/01 05:00:52 PM,UTC +08:00,N/A,2023/11/07 09:01:21 AM,The previous system shutdown at 下午 03:07:48 on ‎2023/‎11/‎6 was unexpected.,10,2208,24.05,3869,16087,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:42.1,C:201.1,otsuka_no_fw,,
Windows,Offline,Jason,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Jason_Liu,ethan,2023/11/07 02:41:10 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,125.230.137.196,"10.30.30.10,192.168.0.175",192.168.1.20,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,H194Y42,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/02/22 03:22:54 PM,UTC +08:00,N/A,2023/10/17 12:15:35 PM,The process C:\Windows\System32\RuntimeBroker.exe (JASON) has initiated the 電源關閉 of computer JASON on behalf of user OTSUKATW\Jason_Liu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,34,2208,59.97,4735,7895,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:156,C:87.2,otsuka_no_fw,,
Windows,Offline,jefftsai,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Jefftsai,ethan,2023/09/25 08:00:14 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.1.46265.23030,122.121.211.103,192.168.0.102,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,7594YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/02/21 02:35:20 PM,UTC +08:00,N/A,2023/08/01 11:56:40 AM,The previous system shutdown at 上午 05:23:19 on ‎2023/‎8/‎1 was unexpected.,20,2208,48.23,3798,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:128.1|D:11.9,C:107.7|D:238.1,otsuka_no_fw,,
Windows,Online,Jared-Teng-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Jared_Teng,ethan,2023/11/08 09:43:59 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.121.53,192.168.111.2,otsukatw.corp,Latitude 5410,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,72WN063,Latitude 5410,Dell Inc.,未指定,2022/02/15 02:41:06 PM,UTC +08:00,N/A,2023/11/07 06:28:22 AM,The previous system shutdown at 上午 04:07:46 on ‎2023/‎11/‎7 was unexpected.,12,2112,70.64,5527,7824,"Intel(R) Ethernet Connection (10) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:50.2|D:241.3,C:123.6|D:60.4,otsuka_no_fw,,
Windows,Offline,jamie_lee,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Jamie_Lee,ethan,2023/09/26 01:39:02 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46265.23030,114.32.188.194,192.168.121.108,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,F294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/01/21 10:43:04 AM,UTC +08:00,N/A,2023/09/19 10:36:19 PM,The process C:\WINDOWS\system32\winlogon.exe (JAMIE_LEE) has initiated the 關機 of computer JAMIE_LEE on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,40,2208,47.53,3743,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:145.3,C:97.5,otsuka_no_fw,,
Windows,Online,Angel_Huang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Angel_Huang,ethan,2023/11/08 09:43:15 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.111.137,192.168.1.20,otsukatw.corp,OptiPlex 5090,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,BKH7YJ3,OptiPlex 5090,Dell Inc.,未指定,2021/12/03 02:05:33 PM,UTC +08:00,N/A,2023/11/07 08:02:34 AM,The process C:\Windows\System32\RuntimeBroker.exe (ANGEL_HUANG) has initiated the 重新啟動 of computer ANGEL_HUANG on behalf of user OTSUKATW\Angel_Huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,18,3192,37.13,2942,7924,"Intel(R) Ethernet Connection (14) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:78.8|D:844,C:162.7|D:109.7,otsuka_no_fw,,
Windows,Offline,ViVi-5300,安全,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,N/A,ethan,2023/08/16 11:45:34 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46265.23030,36.229.224.121,192.168.5.98,192.168.1.11,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GGVJHT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2021/11/30 11:32:54 AM,UTC +08:00,N/A,2023/07/17 03:53:29 PM,The process C:\Windows\System32\RuntimeBroker.exe (VIVI-5300) has initiated the 電源關閉 of computer VIVI-5300 on behalf of user OTSUKATW\Vivi_Chang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,79,1896,57.73,4601,7970,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:106.3|D:295.7,C:77.7|D:6.9,otsuka_no_fw,,
Windows,Offline,TimLin-5310,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Tim_Lin,ethan,2023/11/02 05:57:50 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.1.46265.23030,101.12.112.45,"10.30.30.1,192.168.8.139",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/11/30 09:45:12 AM,UTC +08:00,N/A,2023/10/31 03:02:53 PM,The process C:\WINDOWS\system32\winlogon.exe (TIMLIN-5310) has initiated the 重新啟動 of computer TIMLIN-5310 on behalf of user OTSUKATW\Tim_Lin for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 重新啟動.  Comment: .,18,2208,48.42,3813,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:145.3,C:97.9,otsuka_no_fw,,
Windows,Online,Louise_Hunang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\louise_huang,arslan,2023/11/08 09:49:15 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.9.0.8649,8.2.46842.23060,219.71.192.100,192.168.5.88,192.168.1.10,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,8K0ZYW2,Latitude 7390 2-in-1,Dell Inc.,未指定,2021/11/23 11:32:59 AM,UTC +08:00,N/A,2023/10/31 08:56:05 AM,‎2023/‎10/‎30 上 下午 11:48:03 的系統上次發生意外的關機。.,42,1896,45.22,3649,8070,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:2.1|D:119.2,C:126.9|D:238.7,otsuka_no_fw,,
Windows,Online,FA-Vicky-500G,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Vera_Huang,ethan,2023/11/08 09:48:36 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.111.171,192.168.1.10,otsukatw.corp,OptiPlex 9010,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,GNCBXX1,OptiPlex 9010,Dell Inc.,未指定,2021/10/28 03:50:51 PM,UTC +08:00,N/A,2023/10/25 05:04:25 PM,The process C:\Windows\System32\RuntimeBroker.exe (FA-VICKY-500G) has initiated the 電源關閉 of computer FA-VICKY-500G on behalf of user OTSUKATW\Vera_Huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,77,3401,21.32,1722,8078,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:137.6|D:208.6|E:0|F:0|G:0|H:0|L:0,C:109.7|D:20|E:0|F:0|G:0|H:0|L:0,otsuka_no_fw,,
Windows,Online,KevinLin-7390,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Kevin_Lin,ethan,2023/11/08 09:50:30 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,203.75.79.107,192.168.5.55,192.168.1.20,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,GCRPLL3,Latitude 5330,Dell Inc.,未指定,2021/10/18 01:18:33 PM,UTC +08:00,N/A,2023/11/05 09:36:40 AM,The process C:\Windows\System32\RuntimeBroker.exe (KEVINLIN-7390) has initiated the 電源關閉 of computer KEVINLIN-7390 on behalf of user OTSUKATW\Kevin_Lin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,65,1600,64.99,5119,7876,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:75.5|D:45.5,C:86.9|D:34.5,otsuka_no_fw,,
